long_term_incentive,expenses,exercised_stock_options,from_messages,salary,director_fees,total_payments,restricted_stock,from_poi_to_this_person,from_this_person_to_poi,total_stock_value,bonus,restricted_stock_deferred,loan_advances,shared_receipt_with_poi,other,deferred_income,deferral_payments,to_messages,poi
1725545.0,55065.289489887655,1056320.0,16.0,251654.0,205615.98167201993,3202070.0,360528.0,12.0,0.0,1416848.0,1100000.0,-172361.09558305005,1889598.0777500453,114.0,947.0,-719000.0,842924.0,136.0,0
587401.6136654182,10181.0,185063.0,56.0,288558.0,-298973.19686120376,551174.0,540672.0,25.0,19.0,725735.0,250000.0,-236600.39022420417,-227144.34979150968,117.0,2435.0,-512140.64477933047,642710.5167367541,258.0,0
256191.0,51870.0,252502.42714807717,526.2939877062597,63744.0,-423322.9233622709,762135.0,384930.0,32.81072375317859,17.629191902295123,384930.0,86937.64438262023,-202510.95507018024,353466.2356699913,750.4960254321086,401130.0,-10800.0,755671.7567338027,1416.92435239302,0
622660.097048535,33785.0,1030329.0,550.3000517043645,177552.13728355314,243667.04364413943,87410.0,792586.5015056059,51.23422188013115,50.08605861711856,1030329.0,645635.0493807793,-161384.20730288862,1449948.550174891,984.7794856253877,-104343.64496902563,1953580.4942103084,53625.0,1922.807837355358,0
540751.0,50936.0,4346544.0,146.0,357091.0,-40397.21369695052,1798780.0,1552453.0,17.0,0.0,5898997.0,850000.0,-666816.9609631269,-2159772.1528188824,215.0,2.0,-1207287.1986410748,986305.5299142109,671.0,0
667574.5603323727,5774.0,81042.0,1728.0,271442.0,1161609.7782398397,3471141.0,466101.0,251.0,194.0,547143.0,3100000.0,19382.543753135134,1704216.1377765045,3669.0,93925.0,-1324624.2316622003,1358046.3059198218,8305.0,0
688604.2941537941,54860.94513293356,2147582.2150855996,432.9255582883826,197324.90853930265,98784.0,2771163.1435536435,32460.0,59.61542012795147,20.21825940458048,2057980.2868647645,1057055.5927919475,-32460.0,1770129.2935308684,855.2583750079702,311162.61623191833,-98784.0,604709.5281524098,1397.9419762498874,0
605935.3283341676,55285.20594999939,3285.0,561.221594908052,185931.79303741222,3285.0,102500.0,609416.6515242634,53.45669832998138,73.54233419575735,-44093.0,554768.307211535,44093.0,2707043.769484469,629.9034057027966,-56726.52973994892,2765489.811468757,-102500.0,1323.169399615348,0
554422.0,178979.0,1441898.0,2681.0,304110.0,604915.6782765826,3038702.0,630137.0,94.0,83.0,2072035.0,2000000.0,-180115.8795920792,969080.6606973541,1730.0,1191.0,-1066701.7441448555,1093613.5657609738,3221.0,0
641969.7710563998,53070.148243799806,2427872.294953812,530.5486005681319,225406.69057742297,-149045.76827197731,189583.0,1130867.213918689,35.730778202645396,24.180303299941002,3244412.7484597424,484886.3302229205,-494538.7153628529,-1743138.5301891854,909.1422749827725,189583.0,-198884.0014436011,799898.5707329132,1733.6250572510762,0
180250.0,59175.0,45619.25608681282,59.0,187922.0,-402469.05611652404,618850.0,659249.0,4.0,0.0,659249.0,250000.0,-207452.17915581045,-254043.97709231311,233.0,427316.0,-485813.0,691169.4331644238,383.0,0
645392.7608868922,228656.0,2421897.730618497,687.4708232183739,277515.4122488536,36666.0,228656.0,1204079.206028015,29.900387200747534,53.82945258823063,3190112.993648589,753639.719511617,-532313.022215982,-1653605.7555960165,1641.6207474006078,-80537.66784009617,-36666.0,1008543.0295615441,2598.219981772854,0
369721.0,38559.0,1465734.0,40.0,213625.0,53489.03719900898,2047593.0,378082.0,23.0,8.0,1843816.0,1000000.0,-160313.19463823154,470715.91278775537,1336.0,425688.0,-770023.9249775276,715322.6966185888,1607.0,0
638390.767377823,33271.0,1635238.0,82.0,249201.0,4731.295919890341,1099100.0,283649.0,35.0,48.0,1918887.0,700000.0,-139815.2212212265,449392.2594101378,1258.0,1950.0,-100000.0,214678.0,1328.0,1
646685.430375268,55746.546066239476,98718.0,682.2028413742446,225704.21387970448,187665.98018820293,2383751.97212308,571767.0768313275,63.139008273852745,51.080184697264215,98718.0,849550.166015313,-96244.99494843627,2984829.186407249,1185.4179129543882,301088.97817618214,1028131.769630646,708088.4783563892,2168.1321987982374,0
595814.730871738,37172.0,120526.56695325347,4343.0,231330.0,12718.114109296119,969068.0,126027.0,144.0,386.0,126027.0,700000.0,-111714.63873807981,668725.8455287787,2639.0,566.0,-280321.3583256671,661356.4853592803,7315.0,0
596803.783313262,475.0,174769.14773360966,19.0,216302.26068051532,-220459.51655484125,475.0,2217299.0,4.0,7.0,2217299.0,809854.3052166011,-579208.7138948851,-2223242.7413662225,471.0,-32616.06598510407,-651044.8698216617,1327223.4703383897,573.0,0
2234774.0,21530.0,601438.0,571.4105451713785,182245.0,-342741.30390766135,2692324.0,407503.0,47.20263290391677,56.90650612204587,1008941.0,200000.0,-288201.3029394472,1628111.4714491353,530.9083471865961,53775.0,-464051.6379024263,959324.1768045205,1416.9608290198958,0
639636.6725640811,148.0,2393186.0161238173,673.6500210296011,216484.67820689455,103750.0,148.0,1208373.5920363371,58.87986513993454,48.74213924185995,3196815.2965028845,855075.8241220005,-516674.7615204265,-1859118.8311512778,892.8763323709863,-147435.78500463814,-103750.0,922275.0323171278,1916.9949973246548,0
69223.0,98849.0,-2630.5030567264184,27.0,211788.0,409453.6169257561,2081796.0,441096.0,40.0,1.0,441096.0,1700000.0,-60598.47145327751,979118.6061438883,900.0,1936.0,-879278.7290247782,977807.0587316353,1320.0,0
627832.4415917504,55211.96330879629,-274647.7948644026,830.8267693283456,530415.3278832275,432098.3467066841,2335270.174739442,662086.0,79.51878319027628,72.3375487789392,189518.0,887585.2542017307,-472568.0,1531853.3413162227,1653.6034524139286,254188.43068425916,-417803.96662334225,1041916.98265833,2870.197971469548,0
666899.9854259252,55534.78318699449,850477.0,26.0,229308.53830621764,228842.26379750972,2408431.0467365817,668559.5792034778,10.0,0.0,850477.0,851589.762464175,-163446.36218960624,2780595.5615463373,739.0,313054.16184174176,1192599.6871467778,703289.5237525365,952.0,0
585816.6992484024,54424.36659087241,259245.37270655716,12.0,196954.50755374087,156089.46582476376,7961.0,151418.0,16.0,0.0,151418.0,743571.2861115234,-5607.787112652033,911947.4248712461,50.0,-180876.02942007966,667861.5238775372,7961.0,504.0,0
602671.0,118134.0,148485.4602701906,576.8009761389962,224305.0,-138989.78508500394,2652612.0,985032.0,47.523091502986034,36.398802753738266,985032.0,800000.0,-138019.05647111894,1746117.8252872615,1453.6362234683656,907502.0,-137510.3567166396,777884.9476659263,2398.465264723054,1
1387399.0,55286.06489786506,101402.68031770317,63.0,273746.0,151876.81367554027,2664228.0,360528.0,67.0,14.0,360528.0,1000000.0,-139277.18753323745,2059466.053003347,2672.0,3083.0,-320902.6331894273,923922.5108190863,2822.0,0
2035380.0,49537.0,4158995.0,2585.0,339288.0,3720038.4470016137,10425757.0,1008149.0,528.0,411.0,5167144.0,8000000.0,-16082.612008715281,4206354.4379131105,3962.0,1552.0,-3139900.6746475645,2910997.171313692,7259.0,0
615866.5517676849,11892.0,1624396.0,681.6951431808309,216582.0,2681.0248217852786,228474.0,869220.0,59.54092699174323,43.15388484088181,2493616.0,942072.0445596213,-408406.2187437961,-2091786.9908400169,853.2155121981632,-112447.79109615088,-1128520.2288032519,979585.6842083182,1775.3641884577519,0
415657.0,52255.0,2027865.0,539.2300159829297,210500.0,-58265.15606693324,1204583.0,315068.0,23.34640927871792,-21.43843945363573,2027865.0,425000.0,-315068.0,-508855.0073302649,583.9917459257958,1105.0,-775241.0,875307.0,1071.7138187239761,0
643849.8068713259,103773.0,2389715.810946824,686.1281789374682,248487.85167608107,109298.0,213071.0,1207699.8493593796,49.039685433996176,52.713128610211534,3235005.2465872443,907530.360836152,-513254.2078617039,-1809324.4139825022,1420.6549693884808,-106670.7854814278,-248574.34034257068,965945.8759789056,2554.2305293614336,0
702253.1910637699,54493.95543777943,2405383.887794043,26.0,266946.8353882679,17500.0,2590767.285660317,1100360.4163545717,0.0,0.0,3212257.9155523432,837026.2852630755,-368243.66126974154,800616.7059929423,12.0,406347.11644320935,-17500.0,869871.945780298,653.0,0
304805.0,54930.222556747496,436515.0,457.95763968367305,272880.0,-107239.0219462217,2146973.0,441096.0,44.155995737722506,-0.33250015129509336,877611.0,750000.0,-55545.542491281405,1256744.8370117105,998.6430463750894,819288.0,-486088.56459803815,541401.4131047316,1609.896663523512,0
698655.3924536948,56301.0,4046157.0,29.0,477.0,-879543.9053831135,916197.0,1757552.0,39.0,0.0,5243487.0,-303903.89773096144,-560222.0,-2128931.402406816,465.0,864523.0,-5104.0,1017154.6646207892,566.0,0
586233.1528052161,53775.94321078807,371750.0,944.8982023887639,196955.19241164625,102492.0,77492.0,740727.3092002706,61.75533650022583,55.102242835569534,371750.0,711199.146120742,-508316.59834227373,-1033975.0799142164,1181.9515910708396,-169056.37611818872,-25000.0,1765893.2707664534,2340.7340362905525,0
608633.1313935611,137767.0,607837.0,1215.0,269076.0,-80981.25956748414,1057548.0,379164.0,74.0,65.0,987001.0,650000.0,-203241.07617193268,30649.155235492508,4527.0,705.0,-650709.816075535,712458.0741602721,15149.0,0
554422.0,55298.70341576636,1835558.0,92.0,428780.0,165226.86145417707,4335388.0,1293424.0,28.0,23.0,3128982.0,1500000.0,-113330.47498572432,1889767.2669018605,2103.0,1852186.0,-720432.2273262655,660989.6140342118,3187.0,0
670835.4242201908,22884.0,1624396.0,39.0,211844.0,-487812.843828068,2003885.0,869220.0,13.0,14.0,2493616.0,200000.0,-101902.09332646354,903105.4522995134,91.0,1573324.0,-4167.0,6249.078889931203,225.0,1
587525.914309431,53766.01710757613,412878.0,944.6124119933286,197238.9560278603,112492.0,87492.0,745566.3850550051,62.08321497790825,55.11591768821279,412878.0,724528.0632940605,-510012.0778858776,-1041812.4134990736,1227.4801933203344,-172960.53000462055,-25000.0,1765691.7856395114,2422.66511739837,0
335349.0,41626.0,17378.0,74.0,206121.0,-109387.86926286353,1208649.0,141833.0,115.0,4.0,159211.0,600000.0,-95732.22596035444,740784.1634173259,552.0,25553.0,-511693.6406539156,648881.9423716805,714.0,0
603043.2176196375,116335.0,279768.0237564929,616.07654870312,174246.0,-442416.4469068507,704896.0,1034346.0,22.62672475387832,28.90658553208095,1034346.0,125420.5390798403,-344571.2301289253,-229489.29378450045,1192.9304642937059,465357.0,-51042.0,913935.713195427,2171.785843885067,0
808346.0,57838.0,3282960.0,556.0,510364.0,918549.0901160277,4677574.0,2796177.0,186.0,24.0,6079137.0,3000000.0,-620160.1393012526,-423509.2571108213,3920.0,301026.0,-1723641.5709908344,1781191.610756775,6019.0,0
554422.0,81364.0,1623010.0,2742.0,365038.0,57735.93247478455,2101364.0,1478269.0,92.0,194.0,3101279.0,1100000.0,-434994.2720899192,-408579.6119030416,2189.0,540.0,-928634.1512451044,1066702.5403459705,3329.0,0
635656.1245942859,55440.33309247345,139654.3453000388,16.0,242973.70166791952,149346.72822017886,2500518.8627678924,47304.0,0.0,1.0,47304.0,962214.2226768099,-6480.651903948397,2359327.2888919143,3.0,272525.73114062473,-112854.60006126529,659181.4531793655,58.0,0
1294981.0,86174.0,2291113.0,3069.0,365163.0,1074745.4164480977,4747979.0,1323148.0,66.0,609.0,3614261.0,3000000.0,-321838.9101594318,1236456.4521814832,2097.0,1661.0,-1512011.1175083448,1618096.3944457727,3093.0,1
554422.0,54893.4123686105,1362375.0,494.1058853223038,162779.0,-130056.76963148557,999356.0,663637.0510352771,31.822936029710895,37.84584774789374,1362375.0,100000.0,-212838.1774308728,2025675.8622979335,729.1167800550302,162.0,1800303.574797111,181993.0,1492.4755547769892,0
647772.2986254289,55735.1666373685,139130.0,679.9474408901098,225899.34304621443,189887.05196673842,2385082.7923011878,576970.2880007667,63.10088611049049,50.96168074644455,139130.0,849667.6949078012,-99857.03740176302,2973856.861228883,1184.2537533177092,301732.81803176645,1036973.9003645655,707828.260411603,2164.4491127269284,0
175000.0,57727.0,2549361.0,389.04136967436784,236457.0,-295236.28255423496,875889.0,514847.0,20.96419052154621,4.988925341462291,3064208.0,200000.0,-284076.5888417209,-324263.7888227961,586.0384813971486,2630.0,-128833.21761436458,204075.0,1108.8980564283556,0
639669.5359693038,2151.0,2401432.9422154617,665.4132973169988,216342.26838935772,38346.0,2151.0,1206225.7731458433,54.802097619400506,45.06226207996308,3182072.366649897,753491.8801391162,-527203.035840573,-1838620.6905162213,578.6794458672048,-110398.07970412355,-38346.0,960392.7220132758,1344.814893791161,0
3600000.0,99832.0,34348384.0,36.0,1072321.0,2831341.0527403182,103559793.0,14761694.0,123.0,16.0,49110078.0,7000000.0,118773.20512358949,81525000.0,2411.0,10359729.0,-300000.0,202911.0,4273.0,1
175000.0,9410.0,82777.55942989467,614.2251226344597,261516.0,1098.0674062200706,1271582.0,417619.0,50.9341556956231,21.0586370821395,417619.0,750000.0,-60462.54182923579,1133529.504167174,796.0564909623536,150656.0,-75000.0,428480.7561614287,1584.4199637858546,0
100000.0,63791.0,1637034.0,52.0,329078.0,7658.032103052421,1321557.0,969729.0,20.0,15.0,2606763.0,750000.0,-181723.43677614344,444456.32063696126,856.0,972.0,-83752.08856015012,77716.0,1184.0,0
657045.1827546945,54823.30035995692,757301.0,13.0,263673.62791698985,-16046.592321615375,2543595.8087228434,934065.0,54.0,1.0,1691366.0,985965.2080548722,-230980.51516999002,923052.9535467711,720.0,356460.52363994345,-700966.0895737889,924395.8731311223,894.0,0
275000.0,22344.0,50263.93855949072,606.168711296095,184899.0,-246677.3226327722,807956.0,207940.0,38.12053473488779,17.508131214284354,207940.0,325000.0,-136331.1335516041,475322.2865485239,605.1159063179621,713.0,-333018.3047872799,602769.0285623797,1303.9846962062002,0
597117.0497344653,50080.0,83237.0,479.30582227036837,192008.0,-109356.95349109074,900585.0,235370.0,37.53492009830575,21.062885683062092,318607.0,509870.0,-924.4538542909431,1143705.364651886,808.4131818005171,76547.0,-1042.0,73122.0,1520.1629485436424,0
603665.5057831765,3486.0,257817.0,614.0362252619491,170835.88338321168,198579.07758151367,182466.0,688612.595022707,57.267129242551306,51.891064149702736,257817.0,665995.075397104,-112379.13068360882,1599281.2003866928,873.5653623112048,-96526.8939854363,1665532.590171441,178980.0,1840.262060775247,0
150000.0,48357.0,187500.0,533.4857748957274,262663.0,-92878.21831489558,1297461.0,480632.0,42.25024958169881,11.158475887043313,668132.0,700000.0,-55160.23058551323,857313.6282779316,957.9843115403673,416441.0,-280000.0,376747.1917690728,1688.3480997955776,0
374347.0,95924.0,940257.0,75.0,304588.0,711291.3468567291,3676340.0,1392142.0,42.0,37.0,2332399.0,2500000.0,-201948.08322707022,1047845.4374933768,1604.0,401481.0,-1223985.9830078501,1345444.7358725742,1755.0,0
683835.4296207564,55027.636978402734,1753766.0,459.3780628524753,276808.5279833225,172777.17217402835,2710351.3338027513,264013.0,63.32724940285989,35.17999485336328,1945360.0,1057968.1047547897,-72419.0,2010244.692358359,1005.7793121414416,325514.3123118477,68350.3316718362,405152.52313899074,1670.5158840120712,0
760366.2168829812,51857.12717079371,5210569.0,1073.0,348824.0747949267,-29923.77123028948,3131860.0,2046079.0,44.0,15.0,7256648.0,1433840.7624213472,-1175392.1418942544,-4993338.459984253,1074.0,454497.4918350065,-3596138.236579549,3131860.0,2350.0,0
974293.0,65907.0,136736.76400013128,27.0,278601.0,385717.3129310745,2669589.0,252055.0,140.0,15.0,252055.0,1350000.0,-10457.500354533782,2591192.9729245445,1593.0,1621.0,-833.0,635391.7248983439,1858.0,1
634332.999354552,55426.40593356639,9803.0,611.3284642819676,250604.12154681236,99685.99472696637,2662992.835011698,75838.0,62.736292169441725,32.85476628356426,85641.0,991874.4143233933,187.08527450019028,2205400.820168457,1074.6782225329625,306620.476771337,-471654.9564333558,694574.8064160936,1864.8652723570121,0
556416.0,23870.0,664461.0,16.0,199157.0,-371637.27818788216,1414857.0,956775.0,1.0,8.0,1621236.0,350000.0,-304088.6003165345,-38525.94098509906,723.0,285414.0,-602320.9519913199,814799.6568961269,936.0,0
636029.3245969713,55374.21445309371,59539.0,19.0,251631.41365052667,87130.43446822406,2650140.6519695814,161602.0,0.0,0.0,221141.0,990311.4581723837,-21266.074167653627,2089883.566767532,127.0,311458.5433039507,-491503.2285930512,717850.2623655931,672.0,0
734886.5068089839,14689.0,7509039.0,221.0,96840.0,184317.64305385877,111529.0,381285.0,204.0,49.0,7890324.0,1083425.203355127,-752624.4148614897,-5193408.870460921,1063.0,-157252.40947550535,-1926951.1466169385,906494.6367775853,1671.0,0
93750.0,54432.552509851754,1599641.0,629.0755730404991,80818.0,106269.10923837952,860136.0,669124.2946011997,59.210444434843716,54.709911235692886,1599641.0,696748.8414819464,-271985.7819082497,831759.0438901989,1018.6627526381144,874.0,1051016.8716212208,684694.0,1862.0820953731309,0
738854.1581723372,17355.0,953136.0,484.0,213999.0,2249812.3942489293,5501630.0,157569.0,228.0,108.0,1110705.0,5249999.0,117234.73692269425,2179499.753959692,5521.0,210698.0,-2334434.0,2144013.0,7991.0,1
694862.0,35812.0,8191755.0,-40.19776793962535,262788.0,229898.3379973222,2368151.0,126027.0,45.550214719919005,-34.617731697557,8317782.0,1000000.0,-599739.0197452998,-2576087.0422988497,402.44197134544083,374689.0,-1504911.1710404502,553619.4359216673,196.3352003832115,0
1105218.0,25785.0,1451869.0,12.0,210692.0,-4416.810345877777,2093263.0,189041.0,106.0,3.0,1640910.0,750000.0,-224672.86741603923,690147.460362151,599.0,1568.0,-714365.3445696316,811070.0922989852,904.0,0
200000.0,46145.0,4452476.0,41.0,222093.0,-259731.5504477037,911453.0,365320.0,0.0,0.0,4817796.0,267229.52983805723,-330032.3900072761,-1100519.5560434966,73.0,426629.0,-193573.5541199466,16586.0,266.0,0
1736055.0,55921.0,-186946.96639221348,931.2703538849432,440698.0,29522.946792758652,2424083.0,1794412.0,67.43239727650345,80.46797979951626,1794412.0,1300000.0,-399084.88539044384,-140335.11119107867,1479.9279891060614,277464.0,-1386055.0,1329379.3683214793,3062.154211405141,1
605871.9793048353,54773.42761219293,343434.0,13.0,184340.32168688416,202908.6529540714,181755.0,700771.7947838176,0.0,0.0,343434.0,665234.3095113635,-121812.05878059845,1570977.9040662397,2.0,-99535.46042463742,1685532.7526913625,181755.0,57.0,0
375304.0,35818.0,49018.82908312557,144.0,240189.0,292552.55035744375,1639297.0,126027.0,199.0,25.0,126027.0,1250000.0,16002.477479483583,1501758.9618973164,2188.0,486.0,-262500.0,508059.14157492784,2598.0,1
1617011.0,46950.0,19794175.0,18.0,420636.0,538234.0102496138,505050.0,2748364.0,42.0,4.0,22542539.0,1750000.0,-1985340.877752564,-13088287.982304092,864.0,174839.0,-3504386.0,1046117.805583689,905.0,1
323466.0,83585.0,850010.0,14368.0,275101.0,-163046.8874805465,1086821.0,126027.0,41.0,171.0,976037.0,400000.0,-160216.3412854959,350219.8245957302,583.0,4669.0,-498514.65932556754,523446.30231725745,4607.0,0
698540.0160440227,54342.67352703959,2383516.304103819,599.0363012513977,269123.8469014133,84306.86046207114,2505193.7609130675,1112096.8269473598,57.757839385709275,41.314001477554385,3264524.188110326,984165.226380067,-374258.4378885915,465186.71888381336,1102.3576946095982,361328.40775536094,-292266.13472340966,903543.9803948342,2007.0543968159473,0
606325.7073218973,27861.0,117551.0,33.0,314288.0,63414.342944081174,1101393.0,378082.0,0.0,4.0,495633.0,800000.0,-35364.62904865842,1136091.9439589358,71.0,494.0,-41250.0,221231.47175519768,102.0,0
135836.0,18834.0,5266578.0,604.1800583580107,94941.0,-210509.15157012368,249787.0,2041016.0,52.80892012989084,51.234294024137675,7307594.0,897533.8246151097,-885534.1966520397,-5067667.271618239,780.0235007506817,176.0,-1742168.8166989447,1281838.9856672278,1660.7144554968982,0
640338.3360837785,27942.0,2395980.1651766323,676.060871558088,223967.1463968656,101250.0,27942.0,1208035.5112826,55.68890021334293,49.6861348418316,3197282.2705036667,851530.3558069998,-517669.54482422053,-1835754.3183901832,1011.9560851725346,-142481.65124445222,-101250.0,929505.696614387,2050.337068130262,0
605851.4905188027,16514.0,150527.14528914308,566.2486121481305,239502.0,-159999.08033258375,1112087.0,511734.0,43.58327948206389,16.584902110770535,511734.0,500000.0,-158875.58480450616,634871.698898765,739.3538133726233,356071.0,-146553.42671589542,643054.991719151,1489.4715367114404,0
1920000.0,29336.0,19250000.0,108.0,1111258.0,2253779.426501668,8682716.0,6843672.0,88.0,30.0,26093672.0,5600000.0,-2383223.8281789077,-8904659.69901764,2042.0,22122.0,-4595061.122721663,3155463.0585531457,3627.0,1
639667.9757936646,1279.0,2392049.4423638457,675.0551031249721,216895.0829765927,113784.0,1279.0,1208689.817910687,59.34796381185303,49.36297422291136,3199130.5675814454,870677.9071679004,-515090.2968302653,-1861091.812358133,947.8814648919415,-152934.3380396925,-113784.0,916726.7825374746,2012.8305996201234,0
668755.5525325612,54746.94927636534,1426469.0,25.0,266549.56626064633,98285.27976258867,2654177.8146508336,405999.0,39.0,18.0,1832468.0,1028107.185711015,-166876.14371338778,1131975.9577557903,583.0,329092.9658739595,-704376.8210918574,769251.3485094635,613.0,0
603741.8952061431,53895.47546366602,886231.0,579.4801777394694,231661.56166616338,92481.02968694351,564348.0,208809.0,54.78111117205495,32.58677173184496,1095040.0,912002.7263245145,-154733.04275604984,-361347.87522703037,983.8373789216676,-94620.34039636888,-622676.5855424548,564348.0,1762.1350091003696,0
365625.0,54093.198952406645,2370484.5184047357,263.20353868016286,6615.0,-511694.15930446563,1146658.0,1171389.8052088327,20.725278743543985,19.01101474168447,3226035.3690013234,-38926.49801909644,-292908.5316639022,398876.5984633964,683.7384480093024,680833.0,750881.4383346789,93585.0,1273.5865292770613,0
646577.9872713163,53222.554697699845,2401505.427455629,472.1453503839981,221051.72618759866,-261030.62876490323,362096.0,1171467.882071421,27.83568043996003,14.74951284582313,3239805.1270727147,295270.85355542134,-485463.82447887893,-1436302.8761977393,849.1238131896571,362096.0,-41952.976342098904,728244.9278341223,1617.790751698194,0
664212.0648056502,53122.0,2336090.5216334434,18.0,288589.0,22320.72474119888,1130461.0,1155138.5843410946,12.0,0.0,3204559.224303149,788750.0,-444828.1245501393,-821043.6653455952,41.0,187116.8033764474,-238330.92214421026,857129.2469046658,111.0,0
300000.0,41953.0,2022048.0,6759.0,404338.0,-358202.11842670187,1747522.0,4131594.0,140.0,387.0,6153642.0,1000000.0,-1010251.7750556233,-3199797.45154173,3639.0,1231.0,-1338170.7384721772,1772201.9016362806,12754.0,0
667460.4751673901,54730.78059659898,1324578.0,36.0,266607.03735611634,68488.00194293098,2624946.90518748,560170.0,0.0,0.0,1884748.0,1018880.6337992363,-192127.50315793336,1022892.4265134892,10.0,337315.4873726396,-715447.260271484,813367.8881251514,517.0,0
200000.0,53852.63969002664,1668260.0,30.0,259996.0,-289931.3610886593,1034395.0,388167.0,22.0,7.0,2056427.0,325000.0,-332406.66578376654,-508830.0275565663,337.0,1425.0,-583325.0,831299.0,400.0,0
791795.1503447636,81353.0,1297049.0,2739.279013192036,317543.0,-2230522.852934573,1934359.0,13847074.0,19.58461514253497,343.7586704880983,15144123.0,450000.0,-2930020.502227943,-11146345.398541473,3025.510467668537,1085463.0,-2564734.819087996,4567506.880723505,8642.263258861902,0
